,coord,frequentadores
293,"[327161, 7392653]","[2091500101, 1771629101, 4250582102, 2100746104, 3951846103, 1450041102, 4271328101, 2110799101, 3200082101, 3210897101, 1980033104, 3190843101, 3050811102, 4650350102, 4690312102, 2260647101, 2471025103, 3050039105, 1370042108, 3951846104, 4750003101, 4681725101, 3560031101, 3330023101, 2430003101, 1442408101, 3281061103, 1370042101, 2261139101, 3200506102, 910593103, 1190430101]"
294,"[327178, 7392683]",[800050101]
295,"[327195, 7385065]",[2990023103]
296,"[327297, 7395027]",[471332103]
297,"[327302, 7389770]","[2983008101, 3370465101, 4900439105, 4730051103, 2980112101, 4860004103, 2280011201]"
298,"[327330, 7385307]","[3000531101, 3110039104]"
299,"[327394, 7392341]",[2910011102]
300,"[327430, 7394953]","[500573102, 2600819102, 900323101, 581259101, 1020974102, 1021066103, 1130035102, 2101176101, 1130035103, 1020017101, 980030101, 1020974101, 4610006102, 831102101, 2550447101, 3421904103]"
301,"[327454, 7390667]","[790314101, 2680148101, 2940044101, 2000030203, 3200003101, 3370688102, 2980360103, 2940408102, 4610006102, 2811409102]"
302,"[327456, 7394955]","[1040115101, 1041273102, 2410018101, 4461139103, 890044102, 900022101, 1112175104, 1040024102]"
303,"[327464, 7392225]",[3950047101]
304,"[327471, 7392230]",[3072535101]
305,"[327478, 7386192]",[4630046103]
306,"[327495, 7396637]",[1682100104]
307,"[327505, 7385526]",[3090889101]
308,"[327514, 7379693]",[4730323101]
309,"[327554, 7389613]",[3630015102]
310,"[327554, 7390540]",[570346104]
311,"[327567, 7375461]","[271480102, 2930906101, 2900036104, 2891585101]"
312,"[327614, 7392055]",[3071177101]
313,"[327630, 7391973]","[3071036101, 3071036103]"
314,"[327652, 7397760]","[2190032101, 3560509102]"
315,"[327673, 7390599]",[3141923101]
316,"[327678, 7389571]",[3371048103]
317,"[327749, 7379990]",[2784276101]
318,"[327771, 7391624]",[3070316101]
319,"[327783, 7385992]",[4680053103]
320,"[327831, 7386089]","[3150387101, 3090370101, 5050040103, 3153274104, 4650004103, 3153274103]"
321,"[327865, 7386167]",[2921000105]
322,"[327872, 7386090]","[3150306101, 4680081102, 4681742103, 3141923104, 3141923103, 3153340101, 3090424102]"
323,"[327887, 7391579]","[3070073102, 3070354105]"
324,"[327891, 7377301]","[4890433103, 2831090104, 2791307103, 2831190102, 2830010101]"
325,"[327938, 7386080]",[2780590102]
326,"[327990, 7386256]",[2784276101]
327,"[328084, 7386003]",[2780138101]
328,"[328121, 7380638]",[3092229101]
329,"[328132, 7397427]","[891422102, 891422101]"
330,"[328217, 7390866]",[3070354101]
331,"[328336, 7386944]",[3010521102]
332,"[328373, 7386313]",[3180512106]
333,"[328575, 7394603]",[890013103]
334,"[328753, 7394520]","[870001102, 2461283102, 2451248102, 661240102, 880015101, 880810101, 600054102, 1011348101]"
335,"[328942, 7381069]",[2790492102]
336,"[329099, 7397170]",[1362073102]
337,"[329139, 7381007]",[2330044104]
338,"[329160, 7402243]",[1450583102]
339,"[329162, 7402226]",[1340051103]
340,"[329191, 7398005]",[591645102]
341,"[329247, 7389389]",[2920500101]
342,"[329338, 7402657]",[1230316101]
343,"[329351, 7394234]",[4310946102]
344,"[329360, 7394190]","[2810063101, 850463102, 850575102]"
345,"[329411, 7402761]",[1211707101]
346,"[329425, 7403485]",[1211392104]
347,"[329442, 7403014]",[1211707102]
348,"[329450, 7403015]",[1190430101]
349,"[329475, 7390518]",[3230005101]
350,"[329491, 7402998]","[1230825103, 490779101, 1550017102, 1421801101, 1550017102, 1530509102, 1210011102, 1210381101, 1230316101, 1240471101, 1230316103]"
351,"[329500, 7394150]","[2440326301, 5082278101, 1271124101, 600700101, 2560771103, 2681093101, 850538102]"
352,"[329526, 7383976]",[3050092101]
353,"[329628, 7378222]",[4890433103]
354,"[329638, 7397686]",[941127102]
355,"[329722, 7397224]","[1950443101, 1730762104, 3930053101, 1160016101, 520332101, 910593103, 4271694102, 2080810103, 4940033101, 1720027103, 1890588103, 4810042101, 5150573101, 1010523102, 1401246104, 970110103, 2491418102, 1650003101, 2551286101, 1650040103, 4920314101, 3563923104, 4920314101, 1950012102, 1771012101, 1130033101, 910320101, 4941410101, 3440409101, 4960021102, 3440409101, 1840006102, 3560038102, 4130013102, 4941528101, 5050605104, 4010119101, 720312104, 442645101, 1190359101, 3470683201, 4010119102, 442645101, 1000028101, 1220020101]"
356,"[329729, 7397845]",[1210468104]
357,"[329790, 7397405]","[1730042101, 432698101, 2130886101, 1700025101]"
358,"[329798, 7387968]","[3070798101, 541210102]"
359,"[329849, 7387984]",[2980559101]
360,"[329861, 7397268]","[4992105103, 3560013102, 3560013101, 5001013103, 1390843101, 1390787101, 1391428101, 4830007101, 2290633101, 1041592107, 1120704102, 1120704102, 1060003101, 2350309103, 2640882101, 1750022104, 1750022104, 1120047101, 4830007101, 1740551101, 2420042101, 1080840101, 2620876101, 1740028101, 5130024101, 5130026101, 5140079104, 180961101, 3690781101, 2461283101, 1611009102, 1091797101, 1631211102, 5150061101, 3570308101, 2531519101, 2700681104, 2721851102, 1830015101, 5050792101, 1401971104, 1411037103, 1411832101, 880082101, 5030317103, 3560027101, 220820101, 1131040101, 1132209101, 1840457101, 1030792101, 5050635103, 2780140102, 5011324101, 1510017102, 2780065101, 5160342101, 4991947102, 3560032102, 220782101, 5050635104, 5050691101, 1040313102, 1520006101, 1831153101, 2760021103, 2760009101, 1530015103, 1030971102, 3550357101, 1360005102, 2170753103, 1160012104, 1250439102, 1162316101, 980040102, 1260013105, 1260044102, 1261058102, 4850875102, 1261058102, 1960006104, 4880741101, 1130804101, 1261715103, 1180038101, 1261715104, 1270039101, 2160038102, 4880333104, 2260619102, 461482101, 1161863102, 1271303104, 4841460102, 980048101, 1261715103, 1161821101, 10020104, 3381341101, 2000526101, 980040102, 2000526102, 1160022101, 3440524102, 2180599102, 1132212102, 4770373102, 2210041102, 1163898101, 901095102, 1240028103, 1150499101, 1220049101, 2210555102, 4842483101, 1162316101, 2220010101, 3380319105, 4910782104, 1170321101, 3450538102, 4810337101, 910485102, 1220028103, 5170020101, 2190032101, 4951200103, 3550026101, 4840094101, 1352432101, 1160146102, 1130811103, 3420500102, 980024102, 3160556101, 4860533105, 1930015102, 2131727102, 4830026103, 2921581102, 1370022103, 380302102, 1160146102, 3550320101, 3962750102, 1190307101, 840078103, 480312101, 1380783102, 4970764101, 5161911101, 4840093101, 4861757102, 4880010101, 980304101, 4840506102, 4951324102, 771297102, 750993101, 1160588102, 4953489102, 771297103, 1180374104]"
361,"[329863, 7397314]","[4880317102, 1150035102, 4850622101, 4760014102, 4860340101, 4850075101, 1190352101, 540373101, 3840003101, 3560045102, 1080837101, 5080051102, 2700681104, 3560104101, 3560045101, 3840003101, 1041405102, 4870884102, 2640410104, 1760949101, 5050691103, 4850817102, 4850816102, 1080406103, 1180423103, 1801479102, 4860053102, 1800338101, 4870884102, 1831153101, 3381266101, 211143101, 2640410104, 1120694101, 1830015101, 4280049103, 3560103101, 3560045101, 1030372102, 5050691101, 1091797101, 5050003102, 4760054102, 3510036101, 5040013101, 5040013101, 5030655103, 1630305101, 10027103, 880097101, 4951255103, 4952360101, 2270033102, 1940355103, 4840304103, 4820030102, 260725101, 4960006101, 4840089103, 3550045101, 4840063104, 1650015105, 1920047102, 3570026101, 2531519101, 4842337102, 4810537101, 4950086104, 5050473103, 3560313101, 630623101, 4550030102, 4300014101, 3560032102, 4761414101, 1160040103, 4850036101, 5151972101, 3560032101, 4300014102, 1160056101, 2220911101, 5150016102, 4810042102, 432280101, 660438102, 4940025106, 1250439102, 1241468102, 220782101, 1960331104, 2350309103, 1960331104, 1120309102]"
362,"[329892, 7397503]","[4970111101, 850552101, 850007107, 4971355102]"
363,"[329995, 7397171]",[2191161103]
364,"[330030, 7397474]",[2490532101]
365,"[330216, 7378735]",[2840049101]
366,"[330219, 7397146]",[761022101]
367,"[330261, 7397686]",[1230316103]
368,"[330301, 7394002]",[890013103]
369,"[330388, 7394036]","[860971102, 980048101, 2290073103, 4000094102, 2651836101, 2910030101, 850735103, 4891053102]"
370,"[330473, 7383556]",[3090068101]
371,"[330495, 7386537]",[3750024101]
372,"[330501, 7386721]",[2340446102]
373,"[330556, 7393741]","[460679103, 210557102, 2030365101, 2560485103, 2930007103, 1530044104]"
374,"[330568, 7391476]",[3271126102]
375,"[330584, 7391221]",[3760036101]
376,"[330628, 7391271]","[1331968101, 1331968102]"
377,"[330635, 7385994]","[2980381103, 2130027101]"
378,"[330673, 7391181]",[2830516101]
379,"[330676, 7373426]",[2600326101]
380,"[331015, 7391093]",[3780041102]
381,"[331046, 7396451]","[240626103, 1860018102, 1150035102, 891422102, 2201144101, 1860481101, 400918104, 891422101]"
382,"[331075, 7393460]",[570346104]
383,"[331132, 7393207]","[3070342102, 2170028101, 3140993104]"
384,"[331134, 7393226]",[2280301101]
385,"[331193, 7396252]",[2571792101]
386,"[331257, 7379425]",[2840049101]
387,"[331360, 7394780]",[341193104]
388,"[331368, 7388375]",[3100583101]
389,"[331555, 7405025]",[3430637102]
390,"[331721, 7395844]",[1391428101]
391,"[331755, 7389485]",[3090068102]
392,"[331804, 7392597]","[2650001105, 2630048101]"
393,"[331823, 7392606]","[1160124102, 2430003101, 4270577101, 40003101, 2721851102, 810525102, 3261137104, 591813102]"
394,"[331862, 7378528]",[2831102102]
395,"[332098, 7396337]",[1210003102]
396,"[332160, 7386279]",[3090102101]
397,"[332250, 7395516]","[1220003101, 1170318101]"
398,"[332252, 7395197]","[3420029101, 3163837102]"
399,"[332261, 7385969]",[2171437102]
400,"[332287, 7385975]",[2210305101]
401,"[332323, 7395003]",[4620465103]
402,"[332346, 7395283]",[1660027101]
403,"[332355, 7395306]","[1500014101, 451131102, 2140035101, 3280526102, 211283103, 1840006101, 1040038101]"
404,"[332355, 7396131]",[1400690101]
405,"[332429, 7383978]",[2811479102]
406,"[332480, 7394895]",[2910032101]
407,"[332515, 7396546]",[2980055106]
408,"[332527, 7384006]",[2810063101]
409,"[332527, 7386136]","[4580030102, 4580030102]"
410,"[332564, 7394910]","[1930047104, 2150625102, 2010325102]"
411,"[332586, 7385226]",[2450739104]
412,"[332595, 7395492]",[3470682101]
413,"[332598, 7391854]","[2831196102, 620684102, 2400477102, 2760021103, 4992027103, 910320101, 2400477103, 3070550102]"
414,"[332604, 7383955]","[4580003101, 4580042102, 1290008102]"
415,"[332626, 7385096]",[2520807101]
416,"[332633, 7383942]",[2780078102]
417,"[332633, 7385109]","[2560042104, 2731602102, 2731689102, 2750697101, 2681093101, 2760043105, 2760643101, 1371099101, 2760643102, 2721851102, 2731602101, 2410028101, 601082103, 3440025102, 2030034101, 1741434101, 2340013101, 2500019101, 2200545101]"
418,"[332649, 7386273]",[640855103]
419,"[332652, 7386238]","[600700101, 840726102, 1130035102, 1891699101, 4460010104, 5061544101, 2030015103, 1130035103, 601074101, 1470043105, 601082103, 2760027101, 2401581101, 2230655101, 1441314102]"
420,"[332662, 7383932]","[2780140102, 4580017101, 1310412101, 1580307101, 2260701102, 2784317104, 2460961102, 4271633102, 4230704102, 2780065101, 3790024101, 3210897101, 4503840106, 5050691103, 2782009101, 4550030102, 4570421102, 2780625101, 2851353102, 2760017104, 2790330103, 1511270102, 2760009101, 4580889101, 2760640101, 4590050101, 4580011101, 2471363101, 4590381101, 3040010101, 501491103, 3040010102, 2840030103, 4590001101, 2850408102, 2820315101]"
421,"[332666, 7394693]","[720020101, 432075101, 3140029102, 1800045104, 1831626101, 761022101, 2350024102, 380362101, 1371035101, 2330015101, 2900323103, 3140029101, 3050031102, 3120028104, 250042101, 2260036102, 2121250103, 2980368102, 3230354101, 2121750102, 1710550101, 2000017101, 2030382103, 2000019202, 3021216101, 3021216101, 3770362103]"
422,"[332676, 7392548]",[1210003102]
423,"[332716, 7394812]",[2330054103]
424,"[332723, 7394929]","[1900991101, 4871772101, 1030008103, 1900028106, 2140038103, 3072563101, 2990019101, 3000482102, 1801143101, 1850823101, 3072563103, 3060015101, 1640011101, 2320342101, 3155487102, 3090568101, 1800775101, 2000030205, 1720006102, 3070063101, 1940376101, 1741426102, 671123103, 3211216101, 3070063102, 1980533105]"
425,"[332744, 7386875]",[2491418102]
426,"[332763, 7394728]",[2270310102]
427,"[332772, 7386977]",[3092229102]
428,"[332789, 7391154]",[660069102]
429,"[332798, 7383975]","[4590020103, 4580022101, 4580022101, 4590023103, 4581717101, 4460010104, 2470020102, 4590534101, 2290860101, 2921578101, 200915102, 4581717103, 1100334101]"
430,"[332800, 7393713]",[3131726102]
431,"[332819, 7387066]","[591059102, 2520040101, 201769101, 4320022103, 2501241101, 2460022102, 2460022103, 2460022101, 2460961102, 3040499102, 2461283102, 1811007102, 4461139103, 2471077102, 2490532101]"
432,"[332822, 7395357]",[1470014101]
433,"[332854, 7391187]","[460301101, 4220653102, 870001102, 2650008101, 2980084105, 2560811101, 500573102, 500668101, 3140993104, 2980084102, 2600017101, 501491103, 3140993103, 470486102, 1610339106]"
434,"[332878, 7396441]",[5060700103]
435,"[332880, 7394333]",[3050491103]
436,"[332896, 7396405]","[3950047101, 2260775103, 2260775103, 1101363104, 1160348101, 1160348101, 2260647101]"
437,"[332947, 7387961]","[4810537101, 2500019101, 2501175101]"
438,"[332949, 7389270]","[2210026101, 630623101, 1450603102, 1411090101, 3870692102, 1570034102, 3751713102]"
439,"[333014, 7394698]",[1890009101]
440,"[333027, 7389165]",[200915102]
441,"[333029, 7389829]",[3250435101]
442,"[333034, 7389944]",[850575102]
443,"[333046, 7395471]",[1210468104]
444,"[333056, 7389253]","[3701280101, 2460022101, 1530509101, 660438102, 660667102, 3511537102, 1330730101, 100036101, 1770331101, 2160333101, 1481643101, 2501241101, 170381101, 850463102, 3070830102, 2460022102, 1630557101, 880082101, 3660794102, 3140993103, 1960047101, 1531904101, 3660794101, 2460022103, 630881101, 1730043101, 2440311102, 2210458101, 1960047106, 1531904102, 3230595102, 3070075103, 900323101, 2440311101, 1541475101, 3511537101, 1180038101, 3050690105]"
445,"[333074, 7394543]",[2831102103]
446,"[333077, 7396299]","[2270027102, 2020004102, 4373033101, 3560058103, 3510961103, 2020004101, 1151755101, 2270043102, 3980533101, 2270319101, 4090022101, 2280799103, 2000477101, 2021222103, 2280799101, 4080049102, 1120694102, 3410498102, 4080015101, 3162915103, 1950001101, 3550029101, 1351942101, 2271190102, 2271190101, 2590048102, 4080007102, 4040027102, 1101273102, 4030345103, 3780365101, 3510005101, 3510005101, 2250614101, 4940025106, 2230310103, 4010053101, 3200082101, 4372946101, 3990800101, 3990800101, 1991279103, 1191232103, 2590048101, 4372946104, 1100334101, 1191154101, 2301294103, 3200004101, 3200004101, 4030345102, 2270012103, 2270012101, 2270012101, 2261139101, 1950028101, 2020004101, 2260036102, 4013017103, 3440048103, 4000073102, 750993101, 3191210103, 3510031101, 3560089101, 3510011201, 4000073101, 3510031101, 4040027101, 2290050101, 221631102, 1160394101, 4000068101, 3910377101, 3940049101, 2501175101, 2300018104, 2050367102, 1900434101, 3070004103, 1810033104, 2290819108, 2030336101, 1870029102, 2290819101, 1163969103, 2290653101, 3910377105, 3933010101, 3560031101, 2040008101, 2041863102, 1160124102, 1160085102, 2050075103, 2301304101, 3930017104, 1661350103, 3930057103, 2290653101, 1661434101, 3570029102, 2310305102, 91305101, 3932175105, 3910392101, 2300320103, 2300310101, 3932223101, 2040303101, 2290374104, 3070004103, 2290374102, 2290098101, 2290095101, 2290079101, 1630002103, 1163969104, 1900028101, 4110315104, 2290058101, 4100712101, 2290058101, 3380326105, 4090994102, 1810023102, 4090994101, 2290050101, 2290098104, 2290108103, 2290079101, 2280799103, 2290315102, 3910028102, 2290374102, 2290361104, 2290315104]"
447,"[333078, 7394086]",[3070348101]
448,"[333088, 7394419]",[3130310101]
449,"[333108, 7394614]",[2310326101]
450,"[333182, 7396230]","[2300543101, 3930332101, 2020431101]"
451,"[333199, 7394435]",[1230825101]
452,"[333207, 7389160]",[2030059105]
453,"[333222, 7396186]","[2270316102, 602327102]"
454,"[333226, 7396228]",[1150020101]
455,"[333241, 7390277]","[1040313102, 500654102, 1930011104, 500699101, 1471145101, 1360590103, 1331487102, 2790330103, 2570626103, 2750697101, 440617104, 2750043104, 4250553102, 211143101, 500641101, 1041592107, 3820037101]"
456,"[333242, 7396087]","[3510020101, 3510020101, 2300032101, 2300003102, 2300032101, 2300003102]"
457,"[333251, 7395693]","[3153899102, 3153899101]"
458,"[333270, 7395180]",[1870427103]
459,"[333271, 7395294]",[1360565103]
460,"[333274, 7396107]",[3950054101]
461,"[333299, 7396118]","[3440007101, 1091275101, 3560620101, 4000102102, 4000055103, 3401156104, 3560663104, 1091275104, 4000064101, 4000015101, 3730044103, 1091275102, 4000015101, 4000074101, 1091847103, 3560327102, 3440014102, 3330469103, 920001101, 3560032101, 4000105103, 3560046102, 3910377101, 3940959101, 3950007101, 3910058104, 4160755101, 3561465101, 3951846103, 3951846104, 4120344104, 4120051103, 3910028102, 4120051103, 3910023101, 4110014102, 3940308101, 3560028102, 3940046103, 3940027101, 3930034101, 3930029103, 3930019103, 3930041104, 3050491101, 4231952102, 4231952102, 4100712101, 3930339102, 3930619101, 3910427103, 3932269101, 3932269104, 3910377105, 3940005102, 3940027101, 3930017104, 3440025102, 4090316101, 4090022101, 870099103, 3990120102, 1090524101, 4010029101, 1110045101, 3450536103, 3450536103, 3440942105, 3440788102, 1090563102, 4000301102, 3560327101, 4000105103, 3990420104, 1101273101, 3990115101, 3510383101, 4010119102, 3510383101, 3560048102, 3560058103, 3550042101, 3550029101, 4080004102, 3550001101, 4072292103, 3550054101, 4070938104, 3990049101, 3511537101, 3560080101, 3510915101, 3560081101, 3990104104, 4010702102, 3511537102, 3570010101, 4000050101, 2292439101, 2260046103, 2260022102, 2260022102, 2230015102, 2230015102, 2230015101, 2230015101, 2230003102, 2221725102, 2221725102, 4681725101, 1150026103, 2090039101, 1691329104, 4760594103, 100036101, 2060389102, 2050075103, 2041750101, 2040397102, 2040365103, 2040053102, 2040042101, 4372946104, 2040011201, 2040008101, 4372946101, 461468101, 461468101, 2260046103, 211196101, 2260706102, 5161171101, 4410421101, 1540035102, 2320042101, 2300034101, 2292439101, 2290819107, 1470814102, 2290819101, 4000053103, 2290315102, 2290315101, 2290315101, 1620454103, 2290100101, 2290075101, 2280892103, 2280799101, 1621622102, 2280752102, 2280396101, 2280396101, 2280350102, 2280011101, 2270352101, 780019102, 2270316103, 2270030101, 2270017101, 2261881101, 2260706102, 2030075103, 190535103, 1151516101, 1150509102, 390339101, 1191232103, 1160094103, 2030075103, 2020036101, 5061494101, 1290046101, 1160344102, 1950338101, 2010409101, 1160010103, 1220003105, 1870020101, 1840478101, 1950028101, 1180377101, 1160083105, 2010373101, 452258102, 1190352104, 1950448101, 1950474102, 2830307101, 4990375105, 1810033104, 1150909101, 2900009101, 1150034101, 1191154101, 301296102, 2021222101, 1950338101, 2020899101, 1191232101, 2021222103]"
462,"[333302, 7390288]",[201769101]
463,"[333304, 7390270]",[2520807101]
464,"[333305, 7385440]",[2730019101]
465,"[333312, 7394624]","[3940302101, 2791909101, 2790331102, 4961475102, 1540012104, 2031774102, 210468102, 3070411101, 1540035101, 1940356101, 2190019103, 1740009101, 2260761102, 2160038101, 272449101, 2150615101, 1991151102, 2690824101, 5140079104, 450655103, 1650016101, 2690824103, 1840005102, 1940376103]"
466,"[333352, 7394375]",[2670946101]
467,"[333429, 7395983]",[4611705103]
468,"[333432, 7396772]","[370005104, 3960017103]"
469,"[333563, 7394552]",[3330959101]
470,"[333577, 7397406]","[3801229101, 3650371104, 3870692102, 2310784101, 3100583101, 3630015102, 4910782103, 1150053101]"
471,"[333587, 7394939]",[1740485101]
472,"[333616, 7397385]","[2030044103, 2030044101]"
473,"[333646, 7394986]","[2371309102, 2371309101, 470486101, 2030011101, 4503842102, 4503842104, 200332102, 2420022101, 2020040102, 1730005103, 2290066104, 2050044101, 2050044101, 451856104, 1941008103, 1640047101, 1840019102, 2290315104, 2001971101, 1980544102, 1960011101, 420350101, 2310011101, 4850075101, 390008101, 1380004102, 2520038101, 1480311101, 2440031102, 2920014102, 2611185101, 3980566103, 2920014102, 2610471101, 2441419101, 1360003101, 2441419101]"
474,"[333650, 7395259]","[2550464103, 2550464103]"
475,"[333654, 7394972]",[2070046101]
476,"[333661, 7398904]",[2600017103]
477,"[333690, 7397382]","[3750024101, 3820037101, 1540020103, 3781338103, 3781338102, 1310049101, 5070012103, 3780365101, 3773127103, 3620805102, 3770362103, 1450003103, 3770362101, 3631663102, 1670042102, 3761307102, 3730908105, 3840329101, 3150822101, 3840329101, 3760574102, 3840329103, 3870726101, 2400477103, 2400477102, 3870014101, 3421811101, 3840329103]"
478,"[333695, 7394661]",[1950447101]
479,"[333699, 7397340]",[3761307104]
480,"[333726, 7394939]",[2451890103]
481,"[333783, 7397404]",[4820308102]
482,"[333821, 7395882]",[1501132102]
483,"[333851, 7394410]",[1740013101]
484,"[334014, 7394971]",[2340340102]
485,"[334057, 7394694]","[4231813105, 1990315102, 1930946102, 3910309101, 4210024101, 1401246104, 1930963102, 3910309101, 2420042101, 1940034101, 2020040102, 2420755101]"
486,"[334076, 7397389]",[1370329101]
487,"[334096, 7397405]",[1480011101]
488,"[334100, 7398403]","[500654102, 1350462102, 1650003101, 3590023102, 3600004102, 1650015105, 3620030102, 370042103, 420028101, 1150053101, 3610332103, 3600004101, 3600004101, 3610004104, 3711055102, 3600004102, 3770056102, 3770056102, 1610339106, 3980533101, 1640011101]"
489,"[334108, 7397686]",[3780041102]
490,"[334113, 7399187]","[1442408101, 1650594102, 4761414101, 1640315101, 1580307101, 1300042101, 2320302101, 2250008102, 2200314101]"
491,"[334123, 7398515]",[1740504101]
492,"[334126, 7399914]","[1830301102, 1370042108, 2230655103, 2221725102, 1630557101, 1290008102, 1540010101, 80050102, 1530015103, 1370303102, 1371099101, 1481643101, 1240471101, 3160563101, 1410997102, 1411630103, 1650012102, 1371035101, 1630305101, 1411653102, 1520514102, 1530044104, 1211707102, 490779101, 2000001104, 2311294102, 1850033101, 3430484103, 3430637102, 1211707101, 1331682101, 1550308103, 1351942101, 1352432101, 1210436101, 1480311101, 1540010101, 1331487102, 3430484103, 1560627103, 1740009102, 1360590103, 1370042101, 1230825103, 1451053102, 1451052102, 1330736101, 1331411104]"
493,"[334138, 7399172]","[1650016101, 1650041101, 1650047101]"
494,"[334142, 7399977]",[1371428101]
495,"[334147, 7379695]","[4580003101, 4590001101, 4580017101, 4580042102, 4580889101, 4581717101, 4581717103, 3290766102, 4590020103, 4590050101, 4590381101, 4460002102, 2851353102, 4580011101, 4320920101]"
496,"[334164, 7398366]","[4061468101, 4060052102, 1810578103, 1510020101]"
497,"[334167, 7394439]",[432698101]
498,"[334189, 7399883]","[1390843101, 1450041102, 1411630103, 1411090101, 1450041104, 1450603102, 1470814102, 4590534101, 1350316101, 4050030102, 1330730101, 1531904102, 1531904101, 1210506103, 1530509102, 2881137103, 1530506102, 1450027104, 1450027103]"
499,"[334227, 7379517]",[2850408102]
500,"[334365, 7400295]",[1750016103]
501,"[334415, 7379559]",[2850451102]
502,"[334443, 7393997]",[2310784101]
503,"[334574, 7399958]",[2830516101]
504,"[334603, 7393198]",[2760060101]
505,"[334666, 7389577]",[2410028101]
506,"[334853, 7401009]","[1351941102, 1700691103, 1530596102, 1350462102, 1441314102]"
507,"[334894, 7393783]",[2750002102]
508,"[334993, 7395226]","[2291186103, 4000354104, 1730045101, 4400487104, 1840029101, 2001975102, 490448101, 2292543102, 2001971102, 2050075104, 2000361101, 3930068103, 51429101, 2000056102, 4080025102, 3980076101, 2211791102, 40010101, 4370089101, 3990064102, 5070516101, 5070516102, 4440011101, 4170577101, 1770994102, 2211791102, 4370145103, 2010645105, 1390787101, 1030372102, 3960009101, 3960017101, 2260060103, 2300019101, 2050324101, 2000068103, 2050324101, 3960028102, 3960052105, 3993741101, 4191336101, 4200037101, 2290035101, 3960052105, 2290035103, 2070376103, 910485102, 2070046101, 1870528102, 4211860102, 1870036101, 1870036101, 3581210105, 4491096102, 2000019202, 4320034101, 2000030203, 2050351102, 2000001104, 1870017101, 2000011101, 3970319103, 2000050103]"
509,"[335060, 7395043]","[4340342101, 1881345101]"
510,"[335080, 7394911]","[3960021101, 4000016103, 2000030205, 4240022101, 2780625101, 3780366103, 3993741102, 4010318101, 4020005102, 4390308101, 2000017101, 4410014103, 4271387103, 3993741101, 1240028103, 4410032101, 4410032101, 2000884101, 4400016101, 1880615101, 4340024102, 1840029101, 4250615101, 3990319103, 3990358102, 4420588103, 4420001102, 2280018101, 2050345101, 2050334105, 2050334106, 2050336103, 4510724102, 2050351102, 2050362102, 2050387101, 2270033102, 2060310101, 2060672103, 2290095102, 2060672104, 3290715102, 2060690102, 4090355101, 2090031102, 2090031102, 2090031103, 2290035101, 2090031103, 3962750102, 2501111102, 3961918102, 1000028101, 3961918102, 4090372101, 4090335103, 2050079102, 3581210105, 1730045101, 1040115101, 4060030102, 1750041103, 4060022101, 3980027103, 3770093104, 1800013103, 2050006102, 4080025101, 2050075104, 1801479102, 2050058102, 2050074101, 2630048101, 3770146102, 1800338101]"
511,"[335135, 7394905]",[2030001102]
512,"[335181, 7394329]",[431043104]
513,"[335191, 7404839]",[1550045101]
514,"[335482, 7393215]","[4530487102, 4530487102]"
